Genre	Global_Sales
Action	0.12
Sports	0.12
Shooter	0.12
Sports	0.12
Shooter	0.12
Adventure	0.12
Misc	0.12
Fighting	0.12
Action	0.12
Sports	0.12
Strategy	0.12
Sports	0.12
Racing	0.12
Misc	0.12
Fighting	0.12
Action	0.12
Fighting	0.12
Simulation	0.12
Simulation	0.12
Role-Playing	0.12
Action	0.12
Puzzle	0.12
Sports	0.12
Shooter	0.12
Role-Playing	0.12
Sports	0.12
Adventure	0.12
Racing	0.12
Shooter	0.12
Fighting	0.12
Shooter	0.12
Sports	0.12
Puzzle	0.12
Action	0.12
Fighting	0.12
Strategy	0.12
Action	0.12
Adventure	0.12
Shooter	0.12
Action	0.12
Shooter	0.12
Misc	0.12
Simulation	0.12
Racing	0.12
Sports	0.12
Action	0.12
Action	0.12
Racing	0.12
Fighting	0.12
Shooter	0.12
Adventure	0.12
Misc	0.12
Adventure	0.12
Action	0.12
Sports	0.12
Racing	0.12
Adventure	0.12
Action	0.12
Action	0.12
Role-Playing	0.12
Action	0.12
Adventure	0.12
Puzzle	0.12
Role-Playing	0.12
Action	0.12
Sports	0.12
Misc	0.12
Puzzle	0.12
Action	0.12
Action	0.12
Puzzle	0.12
Role-Playing	0.12
Action	0.12
Shooter	0.12
Sports	0.12
Action	0.12
Adventure	0.12
Role-Playing	0.12
Sports	0.12
Role-Playing	0.12
Platform	0.12
Racing	0.12
Action	0.12
Action	0.12
Adventure	0.12
Role-Playing	0.12
Misc	0.12
Simulation	0.12
Action	0.12
Adventure	0.12
Misc	0.12
Simulation	0.12
Adventure	0.12
Strategy	0.12
Misc	0.12
Role-Playing	0.12
Action	0.12
Sports	0.12
Action	0.12
Sports	0.12
Fighting	0.12
Sports	0.12
Puzzle	0.12
Shooter	0.12
Role-Playing	0.12
Racing	0.12
Misc	0.12
Sports	0.12
Action	0.12
Action	0.12
Shooter	0.12
Racing	0.11
Adventure	0.11
Action	0.11
Fighting	0.11
Role-Playing	0.11
Misc	0.11
Sports	0.11
Racing	0.11
Strategy	0.11
Strategy	0.11
Strategy	0.11
Racing	0.11
Shooter	0.11
Racing	0.11
Racing	0.11
Misc	0.11
Misc	0.11
Platform	0.11
Sports	0.11
Puzzle	0.11
Sports	0.11
Fighting	0.11
Role-Playing	0.11
Action	0.11
Role-Playing	0.11
Adventure	0.11
Action	0.11
Role-Playing	0.11
Misc	0.11
Action	0.11
Sports	0.11
Shooter	0.11
Role-Playing	0.11
Sports	0.11
Misc	0.11
Misc	0.11
Simulation	0.11
Shooter	0.11
Fighting	0.11
Sports	0.11
Fighting	0.11
Sports	0.11
Racing	0.11
Action	0.11
Sports	0.11
Misc	0.11
Shooter	0.11
Fighting	0.11
Shooter	0.11
Strategy	0.11
Sports	0.11
Adventure	0.11
Sports	0.11
Sports	0.11
Action	0.11
Adventure	0.11
Action	0.11
Misc	0.11
Role-Playing	0.11
Misc	0.11
Strategy	0.11
Puzzle	0.11
Action	0.11
Role-Playing	0.11
Action	0.11
Misc	0.11
Misc	0.11
Sports	0.11
Strategy	0.11
Shooter	0.11
Sports	0.11
Adventure	0.11
Sports	0.11
Action	0.11
Action	0.11
Misc	0.11
Action	0.11
Action	0.11
Racing	0.11
Racing	0.11
Adventure	0.11
Misc	0.11
Fighting	0.11
Role-Playing	0.11
Misc	0.11
Fighting	0.11
Shooter	0.11
Shooter	0.11
Action	0.11
Adventure	0.11
Action	0.11
Sports	0.11
Role-Playing	0.11
Sports	0.11
Action	0.11
Action	0.11
Misc	0.11
Racing	0.11
Shooter	0.11
Simulation	0.11
Puzzle	0.11
Action	0.11
Action	0.11
Action	0.11
Strategy	0.11
Puzzle	0.11
Sports	0.11
Misc	0.11
Sports	0.11
Racing	0.11
Sports	0.11
Action	0.11
Simulation	0.11
Sports	0.11
Shooter	0.11
Shooter	0.11
Action	0.11
Platform	0.11
Adventure	0.11
Shooter	0.11
Misc	0.11
Sports	0.11
Sports	0.11
Action	0.11
Shooter	0.11
Adventure	0.11
Shooter	0.11
Adventure	0.11
Fighting	0.11
Fighting	0.11
Puzzle	0.11
Simulation	0.11
Sports	0.11
Action	0.11
Misc	0.11
Simulation	0.11
Strategy	0.11
Sports	0.11
Action	0.11
Adventure	0.11
Platform	0.11
Adventure	0.11
Role-Playing	0.11
Fighting	0.11
Sports	0.11
Misc	0.11
Misc	0.11
Strategy	0.11
Simulation	0.11
Misc	0.11
Adventure	0.11
Platform	0.11
Platform	0.11
Adventure	0.11
Fighting	0.11
Racing	0.11
Action	0.11
Action	0.11
Adventure	0.11
Shooter	0.11
Sports	0.11
Shooter	0.11
Racing	0.11
Action	0.11
Strategy	0.11
Simulation	0.11
Misc	0.11
Platform	0.11
Action	0.11
Racing	0.11
Action	0.11
Action	0.11
Adventure	0.11
Misc	0.11
Fighting	0.11
Sports	0.11
Role-Playing	0.11
Action	0.11
Adventure	0.11
Platform	0.11
Shooter	0.11
Adventure	0.11
Strategy	0.11
Misc	0.11
Misc	0.11
Sports	0.11
Racing	0.11
Action	0.11
Sports	0.11
Action	0.11
Action	0.11
Platform	0.11
Role-Playing	0.11
Sports	0.11
Role-Playing	0.11
Action	0.11
Action	0.11
Action	0.11
Misc	0.11
Adventure	0.11
Misc	0.11
Misc	0.11
Racing	0.11
Shooter	0.11
Simulation	0.11
Role-Playing	0.11
Misc	0.11
Action	0.11
Action	0.11
Puzzle	0.11
Action	0.11
Simulation	0.11
Shooter	0.11
Simulation	0.11
Action	0.11
Racing	0.11
Misc	0.11
Fighting	0.11
Adventure	0.11
Action	0.11
Sports	0.11
Platform	0.11
Simulation	0.11
Platform	0.11
Racing	0.11
Action	0.11
Racing	0.11
Action	0.11
Action	0.11
Misc	0.11
Adventure	0.11
Fighting	0.11
Action	0.11
Fighting	0.11
Shooter	0.11
Role-Playing	0.11
Action	0.11
Simulation	0.11
Adventure	0.11
Role-Playing	0.11
Action	0.11
Sports	0.11
Adventure	0.11
Sports	0.11
Puzzle	0.11
Platform	0.11
Action	0.11
Adventure	0.11
Action	0.11
Action	0.11
Shooter	0.11
Misc	0.11
Adventure	0.11
Action	0.11
Racing	0.11
Misc	0.11
Action	0.11
Sports	0.11
Sports	0.11
Fighting	0.11
Racing	0.11
Racing	0.11
Action	0.11
Sports	0.11
Puzzle	0.11
Adventure	0.11
Simulation	0.11
Platform	0.11
Fighting	0.11
Role-Playing	0.11
Platform	0.11
Action	0.11
Role-Playing	0.11
Action	0.11
Sports	0.11
Fighting	0.11
Role-Playing	0.11
Simulation	0.11
Action	0.11
Puzzle	0.11
Adventure	0.11
Action	0.11
Platform	0.11
Strategy	0.11
Sports	0.11
Sports	0.11
Platform	0.11
Role-Playing	0.11
Action	0.11
Misc	0.11
Sports	0.11
Adventure	0.11
Sports	0.11
Racing	0.11
Action	0.11
Sports	0.11
Action	0.11
Platform	0.11
Misc	0.11
Sports	0.11
Action	0.11
Misc	0.11
Misc	0.11
Shooter	0.11
Misc	0.11
Misc	0.11
Shooter	0.11
Adventure	0.11
Role-Playing	0.11
Action	0.11
Action	0.11
Action	0.11
Racing	0.11
Role-Playing	0.11
Sports	0.11
Strategy	0.11
Racing	0.11
Action	0.11
Shooter	0.11
Misc	0.11
Puzzle	0.11
Racing	0.11
Puzzle	0.11
Action	0.11
Misc	0.11
Puzzle	0.11
Misc	0.11
Misc	0.11
Shooter	0.11
Strategy	0.11
Strategy	0.11
Action	0.11
Misc	0.11
Action	0.11
Simulation	0.11
Role-Playing	0.11
Sports	0.11
Action	0.11
Simulation	0.11
Puzzle	0.11
Misc	0.11
Action	0.11
Sports	0.11
Simulation	0.11
Action	0.11
Misc	0.11
Misc	0.11
Sports	0.11
Sports	0.11
Puzzle	0.11
Action	0.11
Action	0.11
Platform	0.11
Sports	0.11
Role-Playing	0.11
Adventure	0.11
Sports	0.11
Sports	0.11
Shooter	0.11
Puzzle	0.11
Fighting	0.11
Role-Playing	0.11
Adventure	0.11
Adventure	0.11
Action	0.11
Sports	0.11
Shooter	0.11
Action	0.11
Shooter	0.11
Misc	0.11
Misc	0.11
Sports	0.11
Action	0.11
Adventure	0.11
Misc	0.11
Sports	0.11
Shooter	0.11
Adventure	0.11
Racing	0.11
Role-Playing	0.11
Adventure	0.11
Fighting	0.11
Strategy	0.11
Adventure	0.11
Fighting	0.11
Adventure	0.11
Misc	0.11
Racing	0.11
Role-Playing	0.11
Misc	0.11
Role-Playing	0.11
Misc	0.11
Action	0.11
Misc	0.11
Shooter	0.11
Fighting	0.11
Strategy	0.11
Action	0.11
Action	0.11
Sports	0.11
Simulation	0.11
Sports	0.11
Platform	0.11
Strategy	0.11
Action	0.11
Action	0.11
Shooter	0.11
Simulation	0.11
Shooter	0.11
Action	0.11
Role-Playing	0.11
Misc	0.11
Role-Playing	0.11
Simulation	0.11
Action	0.11
Sports	0.11
Fighting	0.11
Sports	0.11
Simulation	0.11
Sports	0.11
Adventure	0.11
Sports	0.1
Misc	0.1
Platform	0.1
Role-Playing	0.1
Sports	0.1
Sports	0.1
Role-Playing	0.1
Sports	0.1
Misc	0.1
Misc	0.1
Platform	0.1
Misc	0.1
Sports	0.1
Sports	0.1
Action	0.1
Fighting	0.1
Action	0.1
Action	0.1
Simulation	0.1
Strategy	0.1
Sports	0.1
Sports	0.1
Platform	0.1
Racing	0.1
Action	0.1
Action	0.1
Sports	0.1
Adventure	0.1
Shooter	0.1
Platform	0.1
Racing	0.1
Action	0.1
Sports	0.1
Sports	0.1
Racing	0.1
Misc	0.1
Sports	0.1
Action	0.1
Platform	0.1
Role-Playing	0.1
Puzzle	0.1
Racing	0.1
Action	0.1
Platform	0.1
Shooter	0.1
Adventure	0.1
Action	0.1
Misc	0.1
Action	0.1
Adventure	0.1
Adventure	0.1
Adventure	0.1
Racing	0.1
Misc	0.1
Adventure	0.1
Adventure	0.1
Shooter	0.1
Action	0.1
Racing	0.1
Sports	0.1
Sports	0.1
Racing	0.1
Puzzle	0.1
Puzzle	0.1
Role-Playing	0.1
Racing	0.1
Misc	0.1
Adventure	0.1
Simulation	0.1
Racing	0.1
Strategy	0.1
Action	0.1
Action	0.1
Fighting	0.1
Action	0.1
Sports	0.1
Platform	0.1
Sports	0.1
Shooter	0.1
Adventure	0.1
Role-Playing	0.1
Role-Playing	0.1
Role-Playing	0.1
Simulation	0.1
Fighting	0.1
Misc	0.1
Misc	0.1
Action	0.1
Simulation	0.1
Action	0.1
Shooter	0.1
Adventure	0.1
Sports	0.1
Action	0.1
Strategy	0.1
Fighting	0.1
Action	0.1
Shooter	0.1
Adventure	0.1
Misc	0.1
Misc	0.1
Action	0.1
Role-Playing	0.1
Misc	0.1
Misc	0.1
Strategy	0.1
Racing	0.1
Racing	0.1
Fighting	0.1
Sports	0.1
Misc	0.1
Strategy	0.1
Simulation	0.1
Strategy	0.1
Fighting	0.1
Racing	0.1
Strategy	0.1
Misc	0.1
Misc	0.1
Sports	0.1
Action	0.1
Adventure	0.1
Role-Playing	0.1
Action	0.1
Action	0.1
Fighting	0.1
Role-Playing	0.1
Action	0.1
Action	0.1
Misc	0.1
Action	0.1
Strategy	0.1
Misc	0.1
Fighting	0.1
Misc	0.1
Action	0.1
Racing	0.1
Role-Playing	0.1
Fighting	0.1
Sports	0.1
Sports	0.1
Adventure	0.1
Simulation	0.1
Action	0.1
Platform	0.1
Sports	0.1
Adventure	0.1
Sports	0.1
Role-Playing	0.1
Misc	0.1
Misc	0.1
Sports	0.1
Action	0.1
Shooter	0.1
Role-Playing	0.1
Shooter	0.1
Platform	0.1
Shooter	0.1
Action	0.1
Role-Playing	0.1
Action	0.1
Adventure	0.1
Racing	0.1
Misc	0.1
Role-Playing	0.1
Misc	0.1
Sports	0.1
Sports	0.1
Platform	0.1
Fighting	0.1
Misc	0.1
Shooter	0.1
Action	0.1
Sports	0.1
Strategy	0.1
Shooter	0.1
Misc	0.1
Role-Playing	0.1
Simulation	0.1
Action	0.1
Racing	0.1
Puzzle	0.1
Action	0.1
Misc	0.1
Role-Playing	0.1
Role-Playing	0.1
Puzzle	0.1
Misc	0.1
Simulation	0.1
Role-Playing	0.1
Action	0.1
Sports	0.1
Action	0.1
Sports	0.1
Action	0.1
Shooter	0.1
Puzzle	0.1
Simulation	0.1
Sports	0.1
Fighting	0.1
Platform	0.1
Shooter	0.1
Racing	0.1
Racing	0.1
Action	0.1
Role-Playing	0.1
Role-Playing	0.1
Sports	0.1
Racing	0.1
Misc	0.1
Shooter	0.1
Strategy	0.1
Strategy	0.1
Misc	0.1
Platform	0.1
Role-Playing	0.1
Fighting	0.1
Sports	0.1
Racing	0.1
Fighting	0.1
Sports	0.1
Action	0.1
Shooter	0.1
Racing	0.1
Sports	0.1
Fighting	0.1
Action	0.1
Misc	0.1
Platform	0.1
Sports	0.1
Fighting	0.1
Adventure	0.1
Action	0.1
Action	0.1
Action	0.1
Sports	0.1
Fighting	0.1
Sports	0.1
Role-Playing	0.1
Strategy	0.1
Shooter	0.1
Fighting	0.1
Simulation	0.1
Role-Playing	0.1
Action	0.1
Action	0.1
Shooter	0.1
Simulation	0.1
Fighting	0.1
Adventure	0.1
Racing	0.1
Misc	0.1
Platform	0.1
Puzzle	0.1
Role-Playing	0.1
Role-Playing	0.1
Action	0.1
Sports	0.1
Racing	0.1
Misc	0.1
Sports	0.1
Adventure	0.1
Misc	0.1
Misc	0.1
Action	0.1
Action	0.1
Misc	0.1
Racing	0.1
Racing	0.1
Role-Playing	0.1
Action	0.1
Simulation	0.1
Shooter	0.1
Action	0.1
Strategy	0.1
Strategy	0.1
Action	0.1
Adventure	0.1
Racing	0.1
Action	0.1
Adventure	0.1
Adventure	0.1
Puzzle	0.1
Adventure	0.1
Puzzle	0.1
Racing	0.1
Fighting	0.1
Misc	0.1
Misc	0.1
Sports	0.1
Platform	0.1
Fighting	0.1
Role-Playing	0.1
Racing	0.1
Sports	0.1
Shooter	0.1
Misc	0.1
Action	0.1
Role-Playing	0.1
Sports	0.1
Simulation	0.1
Adventure	0.1
Racing	0.1
Adventure	0.1
Action	0.1
Sports	0.1
Adventure	0.1
Simulation	0.1
Racing	0.1
Fighting	0.1
Simulation	0.1
Platform	0.1
Simulation	0.1
Puzzle	0.1
Adventure	0.1
Misc	0.1
Role-Playing	0.1
Action	0.1
Racing	0.1
Shooter	0.1
Action	0.1
Role-Playing	0.1
Action	0.1
Action	0.1
Simulation	0.1
Racing	0.1
Adventure	0.1
Racing	0.1
Sports	0.1
Sports	0.1
Platform	0.1
Shooter	0.1
Shooter	0.1
Misc	0.1
Shooter	0.1
Action	0.1
Sports	0.1
Role-Playing	0.1
Fighting	0.1
Role-Playing	0.1
Role-Playing	0.1
Role-Playing	0.1
Action	0.1
Fighting	0.1
Misc	0.1
Action	0.1
Action	0.1
Racing	0.1
Platform	0.1
Fighting	0.1
Action	0.1
Racing	0.1
Adventure	0.1
Racing	0.1
Sports	0.1
Fighting	0.1
Puzzle	0.1
Role-Playing	0.1
Racing	0.1
Sports	0.1
Fighting	0.1
Misc	0.1
Misc	0.1
Action	0.1
Simulation	0.1
Simulation	0.1
Adventure	0.1
Role-Playing	0.1
Action	0.1
Role-Playing	0.1
Simulation	0.1
Platform	0.1
Shooter	0.1
Sports	0.1
Simulation	0.1
Adventure	0.1
Strategy	0.1
Action	0.1
Fighting	0.1
Misc	0.1
Role-Playing	0.1
Sports	0.1
Action	0.1
Strategy	0.1
Misc	0.1
Action	0.1
Fighting	0.1
Simulation	0.1
Action	0.1
Racing	0.1
Simulation	0.1
Role-Playing	0.1
Strategy	0.1
Adventure	0.1
Sports	0.1
Action	0.1
Shooter	0.1
Action	0.1
Racing	0.1
Shooter	0.1
Racing	0.09
Misc	0.09
Simulation	0.09
Misc	0.09
Action	0.09
Strategy	0.09
Action	0.09
Action	0.09
Adventure	0.09
Adventure	0.09
Action	0.09
Sports	0.09
Role-Playing	0.09
Misc	0.09
Shooter	0.09
Misc	0.09
Action	0.09
Action	0.09
Sports	0.09
Puzzle	0.09
Misc	0.09
Role-Playing	0.09
Strategy	0.09
Platform	0.09
Misc	0.09
Shooter	0.09
Fighting	0.09
Action	0.09
Racing	0.09
Strategy	0.09
Sports	0.09
Action	0.09
Action	0.09
Racing	0.09
Misc	0.09
Fighting	0.09
Strategy	0.09
Sports	0.09
Adventure	0.09
Action	0.09
Action	0.09
Strategy	0.09
Action	0.09
Strategy	0.09
Action	0.09
Role-Playing	0.09
Platform	0.09
Action	0.09
Role-Playing	0.09
Sports	0.09
Sports	0.09
Action	0.09
Sports	0.09
Strategy	0.09
Role-Playing	0.09
Racing	0.09
Platform	0.09
Shooter	0.09
Strategy	0.09
Shooter	0.09
Adventure	0.09
Sports	0.09
Sports	0.09
Action	0.09
Role-Playing	0.09
Action	0.09
Fighting	0.09
Sports	0.09
Platform	0.09
Adventure	0.09
Sports	0.09
Role-Playing	0.09
Action	0.09
Action	0.09
Action	0.09
Sports	0.09
Adventure	0.09
Platform	0.09
Racing	0.09
Racing	0.09
Misc	0.09
Fighting	0.09
Platform	0.09
Misc	0.09
Role-Playing	0.09
Platform	0.09
Sports	0.09
Action	0.09
Simulation	0.09
Puzzle	0.09
Sports	0.09
Action	0.09
Sports	0.09
Misc	0.09
Shooter	0.09
Action	0.09
Sports	0.09
Puzzle	0.09
Action	0.09
Action	0.09
Action	0.09
Simulation	0.09
Adventure	0.09
Puzzle	0.09
Fighting	0.09
Strategy	0.09
Puzzle	0.09
Puzzle	0.09
Role-Playing	0.09
Misc	0.09
Misc	0.09
Sports	0.09
Platform	0.09
Fighting	0.09
Action	0.09
Sports	0.09
Strategy	0.09
Adventure	0.09
Sports	0.09
Racing	0.09
Platform	0.09
Misc	0.09
Sports	0.09
Sports	0.09
Misc	0.09
Platform	0.09
Sports	0.09
Strategy	0.09
Sports	0.09
Platform	0.09
Sports	0.09
Action	0.09
Sports	0.09
Strategy	0.09
Racing	0.09
Misc	0.09
Role-Playing	0.09
Simulation	0.09
Sports	0.09
Action	0.09
Shooter	0.09
Misc	0.09
Strategy	0.09
Strategy	0.09
Action	0.09
Role-Playing	0.09
Puzzle	0.09
Misc	0.09
Misc	0.09
Adventure	0.09
Misc	0.09
Racing	0.09
Action	0.09
Shooter	0.09
Action	0.09
Shooter	0.09
Action	0.09
Action	0.09
Role-Playing	0.09
Sports	0.09
Action	0.09
Shooter	0.09
Fighting	0.09
Shooter	0.09
Racing	0.09
Racing	0.09
Strategy	0.09
Strategy	0.09
Action	0.09
Racing	0.09
Platform	0.09
Adventure	0.09
Sports	0.09
Simulation	0.09
Sports	0.09
Action	0.09
Simulation	0.09
Misc	0.09
Role-Playing	0.09
Racing	0.09
Action	0.09
Puzzle	0.09
Simulation	0.09
Racing	0.09
Role-Playing	0.09
Shooter	0.09
Action	0.09
Misc	0.09
Role-Playing	0.09
Fighting	0.09
Shooter	0.09
Role-Playing	0.09
Action	0.09
Action	0.09
Puzzle	0.09
Shooter	0.09
Platform	0.09
Misc	0.09
Racing	0.09
Action	0.09
Puzzle	0.09
Action	0.09
Misc	0.09
Misc	0.09
Action	0.09
Platform	0.09
Racing	0.09
Puzzle	0.09
Misc	0.09
Role-Playing	0.09
Sports	0.09
Adventure	0.09
Sports	0.09
Action	0.09
Misc	0.09
Role-Playing	0.09
Misc	0.09
Role-Playing	0.09
Adventure	0.09
Shooter	0.09
Sports	0.09
Misc	0.09
Misc	0.09
Sports	0.09
Sports	0.09
Misc	0.09
Simulation	0.09
Platform	0.09
Racing	0.09
Misc	0.09
Platform	0.09
Misc	0.09
Shooter	0.09
Action	0.09
Role-Playing	0.09
Racing	0.09
Role-Playing	0.09
Action	0.09
Platform	0.09
Sports	0.09
Sports	0.09
Racing	0.09
Fighting	0.09
Action	0.09
Strategy	0.09
Role-Playing	0.09
Shooter	0.09
Role-Playing	0.09
Misc	0.09
Adventure	0.09
Simulation	0.09
Strategy	0.09
Role-Playing	0.09
Fighting	0.09
Misc	0.09
Sports	0.09
Role-Playing	0.09
Misc	0.09
Action	0.09
Action	0.09
Fighting	0.09
Action	0.09
Action	0.09
Misc	0.09
Misc	0.09
Simulation	0.09
Sports	0.09
Sports	0.09
Sports	0.09
Adventure	0.09
Platform	0.09
Racing	0.09
Racing	0.09
Platform	0.09
Simulation	0.09
Misc	0.09
Racing	0.09
Action	0.09
Strategy	0.09
Sports	0.09
Role-Playing	0.09
Action	0.09
Action	0.09
Misc	0.09
Misc	0.09
Role-Playing	0.09
Shooter	0.09
Action	0.09
Misc	0.09
Strategy	0.09
Misc	0.09
Puzzle	0.09
Action	0.09
Fighting	0.09
Sports	0.09
Misc	0.09
Shooter	0.09
Action	0.09
Sports	0.09
Role-Playing	0.09
Sports	0.09
Sports	0.09
Shooter	0.09
Misc	0.09
Sports	0.09
Racing	0.09
Action	0.09
Fighting	0.09
Misc	0.09
Simulation	0.09
Shooter	0.09
Role-Playing	0.09
Strategy	0.09
Platform	0.09
Shooter	0.09
Adventure	0.09
Action	0.09
Action	0.09
Strategy	0.09
Sports	0.09
Action	0.09
Simulation	0.09
Puzzle	0.09
Racing	0.09
Sports	0.09
Action	0.09
Action	0.09
Platform	0.09
Sports	0.09
Strategy	0.09
Strategy	0.09
Action	0.09
Racing	0.09
Platform	0.09
Role-Playing	0.09
Misc	0.09
Adventure	0.09
Role-Playing	0.09
Action	0.09
Action	0.09
Misc	0.09
Strategy	0.09
Racing	0.09
Sports	0.09
Action	0.09
Simulation	0.09
Racing	0.09
Action	0.09
Puzzle	0.09
Fighting	0.09
Action	0.09
Fighting	0.09
Shooter	0.09
Shooter	0.09
Platform	0.09
Misc	0.09
Role-Playing	0.09
Role-Playing	0.09
Misc	0.09
Sports	0.09
Misc	0.09
Action	0.09
Shooter	0.09
Sports	0.09
Puzzle	0.09
Platform	0.09
Action	0.09
Sports	0.09
Action	0.09
Platform	0.09
Racing	0.09
Action	0.09
Misc	0.09
Puzzle	0.09
Misc	0.09
Shooter	0.09
Action	0.09
Action	0.09
Shooter	0.09
Misc	0.09
Sports	0.09
Action	0.09
Action	0.09
Adventure	0.09
Role-Playing	0.09
Misc	0.09
Action	0.09
Role-Playing	0.09
Misc	0.09
Racing	0.09
Simulation	0.09
Action	0.09
Adventure	0.09
Adventure	0.09
Platform	0.09
Strategy	0.09
Shooter	0.09
Sports	0.09
Action	0.09
Action	0.09
Strategy	0.09
Adventure	0.09
Shooter	0.09
Role-Playing	0.09
Platform	0.09
Action	0.09
Strategy	0.09
Sports	0.09
Racing	0.09
Role-Playing	0.09
Shooter	0.09
Adventure	0.09
Shooter	0.09
Fighting	0.09
Misc	0.09
Sports	0.09
Racing	0.09
Misc	0.09
Simulation	0.09
Misc	0.09
Action	0.09
Action	0.09
Misc	0.09
Action	0.09
Sports	0.09
Role-Playing	0.09
Racing	0.09
Role-Playing	0.09
Action	0.09
Simulation	0.09
Adventure	0.09
Strategy	0.09
Role-Playing	0.09
Adventure	0.09
Fighting	0.08
Action	0.08
Sports	0.08
Simulation	0.08
Role-Playing	0.08
Racing	0.08
Sports	0.08
Puzzle	0.08
Adventure	0.08
Strategy	0.08
Puzzle	0.08
Sports	0.08
Misc	0.08
Role-Playing	0.08
Action	0.08
Fighting	0.08
Role-Playing	0.08
Adventure	0.08
Misc	0.08
Racing	0.08
Adventure	0.08
Sports	0.08
Action	0.08
Simulation	0.08
Adventure	0.08
Shooter	0.08
Misc	0.08
Misc	0.08
Fighting	0.08
Racing	0.08
Simulation	0.08
Platform	0.08
Racing	0.08
Sports	0.08
Role-Playing	0.08
Action	0.08
Puzzle	0.08
Shooter	0.08
Puzzle	0.08
Racing	0.08
Sports	0.08
Sports	0.08
Action	0.08
Simulation	0.08
Adventure	0.08
Adventure	0.08
Action	0.08
Racing	0.08
Action	0.08
Role-Playing	0.08
Fighting	0.08
Simulation	0.08
Adventure	0.08
Platform	0.08
Fighting	0.08
Sports	0.08
Simulation	0.08
Sports	0.08
Action	0.08
Shooter	0.08
Action	0.08
Role-Playing	0.08
Action	0.08
Racing	0.08
Action	0.08
Sports	0.08
Strategy	0.08
Puzzle	0.08
Racing	0.08
Sports	0.08
Misc	0.08
Misc	0.08
Simulation	0.08
Platform	0.08
Misc	0.08
Sports	0.08
Adventure	0.08
Shooter	0.08
Fighting	0.08
Misc	0.08
Sports	0.08
Role-Playing	0.08
Simulation	0.08
Role-Playing	0.08
Action	0.08
Strategy	0.08
Shooter	0.08
Shooter	0.08
Simulation	0.08
Sports	0.08
Adventure	0.08
Fighting	0.08
Role-Playing	0.08
Role-Playing	0.08
Sports	0.08
Action	0.08
Puzzle	0.08
Action	0.08
Sports	0.08
Shooter	0.08
Racing	0.08
Shooter	0.08
Simulation	0.08
Fighting	0.08
Fighting	0.08
Sports	0.08
Puzzle	0.08
Action	0.08
Simulation	0.08
Strategy	0.08
Racing	0.08
Sports	0.08
Action	0.08
Platform	0.08
Shooter	0.08
Action	0.08
Misc	0.08
Fighting	0.08
Role-Playing	0.08
Role-Playing	0.08
Platform	0.08
Adventure	0.08
Platform	0.08
Fighting	0.08
Simulation	0.08
Racing	0.08
Puzzle	0.08
Platform	0.08
Sports	0.08
Racing	0.08
Puzzle	0.08
Action	0.08
Shooter	0.08
Misc	0.08
Action	0.08
Action	0.08
Sports	0.08
Simulation	0.08
Racing	0.08
Role-Playing	0.08
Adventure	0.08
Puzzle	0.08
Sports	0.08
Role-Playing	0.08
Role-Playing	0.08
Sports	0.08
Action	0.08
Sports	0.08
Racing	0.08
Platform	0.08
Shooter	0.08
Role-Playing	0.08
Misc	0.08
Action	0.08
Fighting	0.08
Puzzle	0.08
Simulation	0.08
Action	0.08
Action	0.08
Platform	0.08
Action	0.08
Sports	0.08
Misc	0.08
Sports	0.08
Platform	0.08
Action	0.08
Platform	0.08
Role-Playing	0.08
Sports	0.08
Sports	0.08
Simulation	0.08
Action	0.08
Action	0.08
Action	0.08
Fighting	0.08
Action	0.08
Misc	0.08
Strategy	0.08
Sports	0.08
Action	0.08
Sports	0.08
Simulation	0.08
Misc	0.08
Misc	0.08
Sports	0.08
Strategy	0.08
Adventure	0.08
Action	0.08
Role-Playing	0.08
Sports	0.08
Shooter	0.08
Action	0.08
Fighting	0.08
Shooter	0.08
Racing	0.08
Adventure	0.08
Racing	0.08
Misc	0.08
Misc	0.08
Simulation	0.08
Misc	0.08
Adventure	0.08
Role-Playing	0.08
Adventure	0.08
Adventure	0.08
Sports	0.08
Simulation	0.08
Role-Playing	0.08
Misc	0.08
Adventure	0.08
Racing	0.08
Strategy	0.08
Racing	0.08
Action	0.08
Puzzle	0.08
Simulation	0.08
Racing	0.08
Misc	0.08
Fighting	0.08
Action	0.08
Action	0.08
Adventure	0.08
Action	0.08
Adventure	0.08
Puzzle	0.08
Shooter	0.08
Puzzle	0.08
Puzzle	0.08
Sports	0.08
Sports	0.08
Racing	0.08
Role-Playing	0.08
Action	0.08
Action	0.08
Strategy	0.08
Puzzle	0.08
Action	0.08
Fighting	0.08
Action	0.08
Sports	0.08
Shooter	0.08
Shooter	0.08
Simulation	0.08
Action	0.08
Puzzle	0.08
Shooter	0.08
Simulation	0.08
Adventure	0.08
Strategy	0.08
Action	0.08
Action	0.08
Misc	0.08
Adventure	0.08
Fighting	0.08
Fighting	0.08
Action	0.08
Sports	0.08
Adventure	0.08
Strategy	0.08
Sports	0.08
Sports	0.08
Fighting	0.08
Simulation	0.08
Shooter	0.08
Adventure	0.08
Misc	0.08
Misc	0.08
Strategy	0.08
Shooter	0.08
Racing	0.08
Action	0.08
Puzzle	0.08
Role-Playing	0.08
Adventure	0.08
Action	0.08
Misc	0.08
Adventure	0.08
Shooter	0.08
Simulation	0.08
Shooter	0.08
Misc	0.08
Misc	0.08
Action	0.08
Simulation	0.08
Adventure	0.08
Misc	0.08
Action	0.08
Action	0.08
